D1,D2,D3,D4,D5,D6,D7,D8
3.0000,3.9201,4.6167,5.3439,5.7889,6.4821,7.4011,8.3808
3.0000,3.3424,3.4802,3.6125,4.0767,4.1595,4.4339,4.4339
3.0000,3.1465,3.4555,3.5772,3.8791,4.2146,4.4786,5.1257
3.0000,3.0000,3.1162,3.2232,3.2321,3.4229,3.9217,4.3959
3.0000,3.7840,4.8761,5.8464,7.1307,8.0521,8.8242,9.8493
3.0000,3.2842,3.8427,3.9760,4.0095,4.2412,4.4159,4.7254
3.0000,3.2373,3.6636,3.7508,3.7508,3.8219,3.9945,4.2861
3.0000,3.1992,3.2092,3.2092,3.3564,3.3564,3.5504,3.5504
3.0000,3.2030,3.6279,3.8858,4.3179,4.3179,4.7866,4.9535
3.0000,3.0000,3.1444,3.5130,3.7805,3.8621,4.1564,4.4015
3.0000,3.2556,3.6220,3.9111,4.1551,4.2727,4.5762,4.8179
3.0000,3.0799,3.2811,3.2811,3.3277,3.6472,3.6472,3.9713
3.0000,3.2132,3.3277,3.5008,3.9785,4.0315,4.4293,4.6261
3.0000,3.8890,4.5222,5.6726,6.4914,6.8599,7.2378,7.7840
3.0000,3.8009,4.8197,5.7091,6.2284,6.6641,7.1835,7.4662
3.0000,3.3956,3.7842,3.7842,4.1196,4.2683,4.5963,4.7178
3.0000,3.0187,3.2771,3.4491,3.5568,3.8397,4.3022,4.4945
3.0000,3.7193,4.6157,5.4254,6.2521,6.6956,6.8062,7.0305
3.0000,3.3115,3.4853,3.5987,3.9696,3.9696,4.2618,4.2618
3.0000,4.0799,5.1061,5.9840,7.2058,8.3752,9.3073,10.4032
3.0000,3.0000,3.3563,3.4569,3.4638,4.0124,4.1569,4.4055
3.0000,3.1918,3.3713,3.6594,3.8857,4.1943,4.6264,4.7927
3.0000,3.8292,4.8415,5.6894,6.1360,6.2349,6.9556,7.8264
3.0000,3.1568,3.6068,3.8606,3.9885,4.1502,4.1502,4.4174
3.0000,3.1420,3.2697,3.6347,3.6745,4.0752,4.4050,4.5922
3.0000,3.1697,3.4007,3.4007,3.4588,3.4612,3.5997,3.5997
3.0000,3.7599,4.0021,4.7843,5.8896,6.3140,6.6591,7.5363
3.0000,3.2889,4.0993,4.9169,5.4727,6.5463,7.4850,8.1763
3.0000,3.6965,4.4931,5.6517,6.5975,7.3683,7.9192,9.1674
3.0000,3.0304,3.1997,3.4063,3.5678,4.0070,4.3156,4.7694
3.0000,3.6513,4.7218,5.4167,6.3149,6.7381,7.3289,8.1811
3.0000,3.4727,3.9064,4.8941,5.3767,6.2710,7.3185,7.6310
3.0000,3.9593,4.8328,6.1121,6.5958,7.5523,8.4754,9.6682
3.0000,3.1044,3.3385,4.0153,4.5933,4.7832,5.0857,5.3596
3.0000,4.3312,5.2634,5.9566,7.0697,8.2489,9.5330,10.5174
3.0000,3.0714,3.3487,3.4777,3.6937,3.8210,4.0510,4.3128
3.0000,3.2170,3.6051,3.7738,3.9149,4.0609,4.1821,4.4421
3.0000,3.1826,3.5552,3.6786,3.9902,4.4393,4.4733,4.5594
3.0000,3.9265,4.7534,5.6728,6.3423,7.1734,8.1051,8.4833
3.0000,3.3095,3.6482,3.9899,4.0359,4.0359,4.2357,4.6501
3.0000,3.0853,3.2388,3.4957,3.6257,3.8839,3.9072,4.1160
3.0000,3.0033,3.5123,4.8117,5.0423,5.6580,6.1333,6.6252
3.0000,3.0546,3.1445,3.2109,3.4269,3.4269,3.7434,3.9526
3.0000,3.0539,3.3212,3.6017,3.9523,4.0223,4.0791,4.0791
3.0000,3.7150,4.2846,4.5101,5.1042,5.7148,5.9980,6.6984
3.0000,3.0000,3.0000,3.2270,3.2830,3.4743,3.8121,4.2786
3.0000,3.0451,3.1427,3.2386,3.6537,3.6537,4.1271,4.5378
3.0000,3.1234,3.4922,3.7041,3.8848,4.1378,4.3414,4.3414
3.0000,3.6621,4.0538,4.8034,5.7682,6.2135,6.7054,7.6060
3.0000,3.4930,4.0578,4.9672,5.9461,6.6204,6.9358,8.0465
3.0000,4.0483,5.2690,6.1703,6.6657,8.3219,9.1168,10.1083
3.0000,3.3484,3.7872,3.9965,4.1019,4.4438,4.4466,4.7436
3.0000,3.1108,3.4669,3.5755,3.5755,3.6388,3.8461,4.1177
3.0000,3.2078,3.2811,3.2811,3.3177,3.5773,3.9849,4.2052
3.0000,3.4749,3.8173,4.0025,4.1777,4.2849,4.4665,4.5697
3.0000,3.2486,3.5294,3.8634,4.0266,4.0266,4.2406,4.5055
3.0000,3.8729,4.2171,4.6217,5.5277,6.3537,6.6223,7.0744
3.0000,4.0784,5.3712,6.1752,6.9393,7.9768,9.1016,9.8151
3.0000,3.3147,3.5473,3.6402,4.2691,4.3831,4.5407,4.7306
3.0000,3.3457,3.8245,3.9707,4.1892,4.2914,4.3919,4.3919
3.0000,3.4785,4.0522,4.8996,5.6505,6.3812,6.7258,7.5435
3.0000,3.2015,3.4463,3.6001,3.9471,4.3096,4.5556,4.6107
3.0000,3.4409,3.6220,3.6220,4.0372,4.2562,4.4909,4.5831
3.0000,3.4034,3.4916,3.7698,3.9872,4.1544,4.2526,4.3954
3.0000,4.1791,5.2575,6.0395,7.0350,7.8710,8.8042,9.7804
3.0000,3.7531,4.3298,4.6234,5.2517,5.8969,6.3138,6.7759
3.0000,3.5738,3.8215,3.8215,4.1254,4.4981,4.6572,5.1581
3.0000,3.2131,3.4872,3.9072,3.9780,4.0583,4.2441,4.3743
3.0000,4.0940,4.8938,5.7825,6.6108,7.6380,8.9966,9.8908
3.0000,3.1074,3.3708,3.6337,3.8665,4.2643,4.3668,4.5877
3.0000,3.0833,3.1280,3.3960,3.5573,3.9762,4.4532,4.7064
3.0000,3.2753,3.3498,3.6142,3.7462,3.9332,4.2708,4.3530
3.0000,3.1052,3.3806,3.7094,3.7760,3.8865,3.8865,4.3600
3.0000,3.2536,3.6716,3.9828,3.9828,4.0448,4.4691,4.4691
3.0000,3.5868,4.2707,4.7197,5.3863,6.1544,7.6478,8.9853
3.0000,3.1291,3.4178,3.4608,3.7237,3.7237,4.1163,4.2216
3.0000,3.2131,3.5978,3.8123,3.8820,3.8906,3.9750,4.0528
3.0000,3.9724,4.6585,5.4269,6.4909,7.9620,8.8005,9.8539
3.0000,3.1309,3.5997,3.9303,4.3074,4.5152,4.8439,4.8827
3.0000,3.2294,3.3127,3.5889,3.5889,3.5889,3.7007,3.8390
3.0000,3.1177,3.4441,3.8196,3.8196,4.0001,4.0001,4.3092
3.0000,3.2491,3.4097,3.6054,3.9172,3.9172,4.1306,4.2724
3.0000,3.0490,3.4009,3.6538,3.7823,3.7823,4.2246,4.3581
3.0000,3.0437,3.2896,3.4708,3.7041,3.9638,4.2876,4.6845
3.0000,3.9434,5.1758,6.1022,7.1218,8.3475,9.4947,10.3359
3.0000,3.1064,3.1948,3.4452,3.4854,3.6723,3.7992,4.0011
3.0000,3.1591,3.4946,3.7129,3.9610,4.0811,4.1443,4.1987
3.0000,3.6703,4.5347,4.8994,5.2152,5.9610,6.4922,7.1188
3.0000,3.8969,4.8627,5.8015,6.7841,8.0891,9.2113,9.9767
3.0000,3.2823,3.7181,3.8773,4.2149,4.4541,4.5131,4.8376
3.0000,3.0000,3.3010,3.4506,3.6880,3.9337,3.9424,4.0281
3.0000,3.1715,3.3198,3.3234,3.5518,3.7326,4.0197,4.2235
3.0000,3.8780,4.8931,5.9889,6.7759,7.7698,8.6548,9.7507
3.0000,3.8561,4.3765,4.7942,5.6285,6.4935,7.1203,7.1203
3.0000,3.3098,3.5825,3.5869,3.6873,3.7782,3.8844,3.8844
3.0000,3.3037,3.4650,3.5632,3.8017,4.0946,4.7861,4.8590
3.0000,3.4084,3.5811,3.8132,4.2128,4.3002,4.4271,4.5124
3.0000,3.2383,3.5404,3.6512,4.1027,4.2674,4.7231,4.9342
3.0000,4.2297,4.8129,6.3342,7.3791,7.9234,9.3255,10.2367
3.0000,3.3912,4.0761,4.8798,6.0353,6.6415,7.1703,7.7662
3.0000,3.3424,3.5519,3.9735,4.1836,4.4364,4.7008,4.9481
3.0000,3.1616,3.2008,3.4155,3.8114,4.0579,4.5462,4.7779
3.0000,3.5155,3.6460,4.0254,4.1801,4.2055,4.5651,4.8101
3.0000,3.1027,3.5369,3.5369,3.5724,3.7829,3.9474,4.3719
3.0000,3.3131,3.6655,4.0571,4.1201,5.2739,6.1282,6.6010
3.0000,3.4627,3.4627,3.5352,3.8454,3.9814,4.3081,4.4731
3.0000,3.9387,4.5653,4.7595,5.4945,6.5527,7.3898,7.7770
3.0000,4.0334,5.1028,6.0388,6.9163,8.0612,8.7857,9.9865
3.0000,3.2909,3.4176,3.7100,3.8409,4.0434,4.3031,4.4267
3.0000,3.1830,3.4297,3.7080,3.8816,3.8816,4.2185,4.2781
3.0000,3.1123,3.1683,3.2425,3.5808,3.7546,4.0966,4.0966
3.0000,3.0218,3.9382,4.2058,5.0180,5.3543,6.1289,6.8306
3.0000,3.6850,4.7401,5.6243,6.2905,7.1809,7.9646,7.9646
3.0000,3.1989,3.1989,3.3306,3.3306,3.5329,3.7615,4.2136
3.0000,3.0721,3.2459,3.3049,3.3049,3.6235,3.7817,3.9420
3.0000,3.7550,4.7492,5.4469,6.6758,7.9043,8.8791,9.8054
3.0000,3.7446,4.5871,5.2527,5.9000,6.9272,8.4073,9.8788
3.0000,3.1459,3.1459,3.3001,3.7404,4.0042,4.0761,4.3904
3.0000,3.6851,4.4108,4.9293,5.0877,5.9078,6.9891,7.6447
3.0000,3.2218,3.2597,3.4300,3.9332,4.1213,4.2508,4.4377
3.0000,3.7166,4.7517,5.3675,6.2251,7.0726,8.4266,9.3440
3.0000,3.2990,3.3254,3.3722,3.7618,4.0769,4.2385,4.2385
3.0000,3.3373,3.5521,3.9796,4.1478,4.4008,4.4008,4.5044
3.0000,3.2273,3.2392,3.3053,3.5176,3.7919,3.9486,4.1147
3.0000,3.0525,3.1226,3.6256,4.1482,4.4184,4.5852,4.8988
3.0000,3.0086,3.1845,3.3558,3.5013,3.5970,3.6890,3.9788
3.0000,3.0000,3.1946,3.3059,3.3903,3.6289,3.9170,4.0486
3.0000,3.2210,3.2210,3.5203,3.7375,4.1217,4.2634,4.5385
3.0000,3.9477,4.9647,6.1325,7.2347,8.2659,8.9182,9.8416
3.0000,3.6341,4.2291,4.8877,5.3280,5.7219,6.9375,7.2735
3.0000,3.3964,4.3707,4.6494,5.4100,5.8722,6.5210,7.3223
3.0000,3.2432,3.6643,4.0528,4.2045,4.5929,4.8415,4.8654
3.0000,3.2182,3.4395,3.6160,3.6743,3.6902,4.0680,4.2859
3.0000,3.1790,3.5852,3.7739,3.9200,4.1596,4.3772,4.7411
3.0000,3.1875,3.6693,3.8663,4.0853,4.2726,4.5291,4.9856
3.0000,3.4317,3.7394,4.0337,4.6758,4.6758,4.8288,5.2541
3.0000,3.0000,3.2200,3.4791,3.5123,3.6160,3.9975,4.0756
3.0000,3.4784,4.7380,5.0314,5.1173,5.7813,6.5352,7.5078
3.0000,3.2685,3.4280,3.5750,3.8653,3.9522,3.9522,4.2402
3.0000,3.0000,3.2006,3.5791,3.5934,3.7275,3.9572,4.4738
3.0000,3.4260,3.9943,4.9275,5.9729,6.8313,7.4163,8.5434
3.0000,3.3250,3.6510,3.8878,4.1191,4.4567,4.8127,5.1753
3.0000,3.1395,3.4862,3.5515,3.6465,4.0170,4.5720,4.8318
3.0000,3.1246,3.5325,3.9328,4.4156,4.4672,4.5477,4.8194
3.0000,3.1456,3.4794,3.8900,3.9326,4.1031,4.3316,4.3975
3.0000,3.7034,4.6178,5.3743,5.6834,6.1247,7.0195,7.4210
3.0000,3.0888,3.1197,3.4521,3.6848,3.6848,3.8235,4.0112
3.0000,3.1193,3.2374,3.3442,3.4721,3.7778,3.9014,4.4271
3.0000,3.9349,4.6842,5.8806,6.7802,7.8104,8.8908,9.7807
3.0000,3.2057,3.3470,3.5284,3.5889,3.8146,3.8146,4.0075
3.0000,3.3112,3.3945,3.9261,4.0474,4.2473,4.2641,4.5217
3.0000,3.9973,4.4426,5.3804,6.0535,7.0808,7.3153,8.3842
3.0000,3.2178,3.5402,3.7599,3.7599,3.8926,4.0892,4.0956
3.0000,3.1703,3.4047,3.4301,3.6014,3.6018,3.9299,4.4156
3.0000,3.9954,4.9389,5.9120,7.0493,8.1543,8.9927,9.9442
3.0000,4.0173,4.9870,5.8909,7.0061,8.0063,9.1835,10.0394
3.0000,4.0380,5.1404,6.1536,7.2035,8.0627,8.7810,9.6132
3.0000,3.2728,3.4524,3.5124,3.8022,4.0645,4.0645,4.1877
3.0000,3.8444,4.3429,5.6547,6.5687,7.4822,8.5318,9.7646
3.0000,3.6709,4.8995,5.4164,5.9141,6.0171,6.9602,7.6906
3.0000,4.0537,5.1333,6.1397,7.0685,7.9103,8.5865,9.4402
3.0000,3.5811,4.1231,5.1829,6.0546,6.3323,6.9273,7.2191
3.0000,3.3890,3.5947,3.7959,3.9014,4.2132,4.2612,4.4838
3.0000,3.1208,3.3043,3.4214,3.7246,4.0124,4.1495,4.4798
3.0000,3.3750,3.5027,3.5027,3.5027,3.8665,4.1465,4.1507
3.0000,4.0316,4.9825,6.1594,6.8138,7.4725,8.5255,9.8223
3.0000,3.2664,3.6637,3.9269,4.2853,4.4939,4.5922,4.8060
3.0000,3.4156,3.6818,4.1484,4.3977,4.5123,4.7011,4.8244
3.0000,3.3558,3.3558,3.7102,3.7114,3.8497,4.0305,4.1288
3.0000,3.3843,3.6511,4.1423,4.3066,4.6473,4.8840,5.2837
3.0000,3.4978,4.2558,4.7461,4.9567,5.5027,6.6814,7.6024
3.0000,4.0141,5.1023,6.2070,7.2209,8.0846,9.1975,10.1337
3.0000,4.1682,5.1873,5.8772,6.8747,7.5839,8.4116,9.3857
3.0000,3.1523,3.3772,3.3772,3.7085,3.9207,4.0789,4.2947
3.0000,3.2252,3.3598,3.7710,3.9434,3.9764,4.2356,4.7001
3.0000,3.4100,3.4100,3.5247,3.8766,3.9703,4.2549,4.2549
3.0000,3.3263,3.6471,3.8785,3.9799,4.3702,4.3848,4.9233
3.0000,3.9625,4.9336,5.8969,7.0321,8.1291,9.2982,10.4405
3.0000,3.1098,3.3527,3.4179,3.4179,3.8241,4.0430,4.1097
3.0000,3.1889,3.2761,3.6099,3.8115,4.1186,4.4548,4.4548
3.0000,3.3002,3.3300,3.4605,3.8013,3.9129,4.0552,4.3539
3.0000,3.1620,3.2260,3.2260,3.4706,3.8538,4.2958,4.3975
3.0000,4.1112,4.9608,6.0659,6.7590,7.8699,8.4081,9.4070
3.0000,3.9469,4.9688,5.8009,6.8798,7.9817,8.6594,9.8254
3.0000,3.2713,3.2969,3.8153,3.8524,3.9381,4.2102,4.3541
3.0000,3.1261,3.3555,3.6869,3.9706,4.0626,4.1448,4.5567
3.0000,3.7457,4.5682,5.1567,6.2596,7.1697,8.1022,9.1472
3.0000,3.1573,3.9542,4.6648,5.2634,5.8348,6.4971,6.7252
3.0000,3.6032,4.2087,5.1689,5.9315,6.8961,7.5619,8.1367
3.0000,3.0610,3.5068,3.7367,4.0651,4.1524,4.2480,4.4582
3.0000,3.1746,3.4904,3.4904,4.0197,4.0706,4.4424,4.4699
3.0000,3.2045,3.4504,3.5442,3.9408,3.9408,4.1425,4.2277
3.0000,3.2812,3.4466,3.6455,3.8747,4.1243,4.5596,4.7503
3.0000,3.2239,3.4455,3.8632,4.1115,4.3261,4.5243,4.9630
3.0000,3.2579,3.3759,3.6221,3.6221,3.7871,4.1791,4.5463
3.0000,3.0652,3.2646,3.3734,3.3734,3.8608,4.2103,4.6795
3.0000,3.7621,3.9288,4.3895,5.6738,6.8671,7.3490,7.9764
3.0000,3.1566,3.1869,3.2334,3.6440,3.9544,4.4787,4.5645
3.0000,3.2613,3.4455,3.4455,3.6946,3.8753,3.9602,4.3320
3.0000,3.3022,3.5604,3.5604,4.0527,4.3134,4.5881,4.5881
3.0000,3.1981,3.4222,4.0513,4.1500,4.1500,4.4138,4.5122
3.0000,3.2586,4.2854,5.0195,5.9600,6.5485,7.4614,7.8567
3.0000,3.8700,5.0684,5.9911,6.7607,7.1643,8.0486,8.9196
3.0000,3.2816,3.3686,3.5726,3.9025,4.3117,4.4628,4.4628
3.0000,3.7259,4.0818,4.5573,5.3468,6.2599,7.1249,8.4561
3.0000,3.3934,3.4141,3.7846,4.2126,4.2126,4.5394,4.6758
3.0000,3.0651,3.0666,3.3610,3.6139,3.9415,3.9415,4.2172
3.0000,3.3002,3.4482,3.4482,3.4734,3.8606,3.8674,3.8971
3.0000,3.8263,4.7479,5.8430,6.8523,8.0448,8.7665,9.7079
3.0000,4.1415,4.9317,6.0368,7.3348,8.1743,9.1414,10.1569
3.0000,3.2419,3.7120,4.0158,4.3205,4.3856,4.7958,5.0037
3.0000,3.2005,3.3295,3.6329,3.7701,3.9576,4.2736,4.6413
3.0000,3.6735,4.0389,4.6993,5.6236,6.2665,6.6453,7.0498
3.0000,3.0000,3.4133,3.5748,3.9173,4.2658,4.5561,4.5906
3.0000,3.2881,3.3498,3.8598,4.1239,4.2468,4.5238,4.5611
3.0000,3.3792,3.7852,4.0777,4.3307,4.5760,4.7466,4.8634
3.0000,3.1212,3.3090,3.4701,3.5639,3.8127,4.4611,4.8668
3.0000,3.0338,3.2761,3.5231,3.5231,3.8946,4.0635,4.1967
3.0000,3.9280,4.5890,5.5206,6.2653,7.2229,8.2411,9.2491
3.0000,3.2129,3.4029,3.6801,3.7664,3.9010,3.9231,4.2478
3.0000,3.9992,5.0296,6.0168,7.0172,8.4550,9.6542,10.6411
3.0000,3.4977,4.6695,5.5457,6.7318,7.8016,9.0487,10.2095
3.0000,3.1667,3.1667,3.1667,3.4131,3.6331,3.6917,3.9206
3.0000,3.9198,4.5544,5.6192,6.2429,6.6617,7.2426,7.7545
3.0000,3.3104,3.4438,3.7103,3.8038,4.0292,4.1429,4.2786
3.0000,4.3109,5.3119,6.6652,7.9482,9.0958,10.2435,11.1302
3.0000,4.0830,4.8513,6.0578,7.0136,8.4239,9.3027,10.4107
3.0000,3.0201,3.1839,3.2512,3.6544,3.8515,3.9872,4.3038
3.0000,3.0000,3.2132,3.5415,3.8212,4.0962,4.0962,4.4597
3.0000,4.0523,4.6943,5.9523,7.1396,8.0098,8.8033,9.5754
3.0000,4.0125,4.7966,5.8593,7.1418,8.2058,9.2425,10.3842
3.0000,3.0331,3.6153,3.6153,3.6153,4.1642,4.2835,4.2835
3.0000,4.0271,5.2590,6.6536,7.4091,8.7509,9.6969,10.8231
3.0000,3.0713,3.0722,3.2514,3.2514,3.3713,3.4286,3.4616
3.0000,3.2625,3.8322,4.3267,4.8183,5.4125,5.6902,6.4001
3.0000,3.4958,3.5863,4.0139,4.3624,4.5145,4.6638,5.1103
3.0000,4.1705,5.1974,6.1851,7.6242,8.4764,9.4965,10.8861
3.0000,3.9193,4.3672,4.9443,5.0613,5.7084,6.3260,6.7851
3.0000,3.4330,3.4614,3.7243,3.9082,4.0122,4.1175,4.3241
3.0000,4.0117,5.2961,6.4947,7.2589,8.3203,9.5165,10.6131
3.0000,4.1534,5.3225,6.0484,7.1926,7.8649,9.0021,10.2182
3.0000,3.9025,4.7918,5.5587,5.5587,6.1260,6.5887,7.1339
3.0000,3.1958,3.4847,3.6617,3.8979,3.8979,3.9965,4.0450
3.0000,3.1309,3.2225,3.5535,3.6316,3.9557,4.2722,4.4514
3.0000,3.0262,3.3152,3.5824,4.0138,4.1491,4.2090,4.5470
3.0000,4.1543,4.9970,6.0635,7.1837,8.2145,9.2236,10.3248
3.0000,3.2865,3.6669,3.7387,4.0282,4.2258,4.7071,4.8795
3.0000,3.3225,3.4873,3.7430,3.9802,4.0951,4.4335,4.6846
3.0000,3.9563,5.2162,6.1459,7.2313,8.3599,9.4902,10.3859
3.0000,3.2299,3.4784,3.5552,3.8106,3.9527,3.9527,4.2424
3.0000,3.5149,3.7620,3.9791,4.0618,4.1275,4.3878,4.5007
3.0000,3.4316,3.7116,4.1539,4.3493,4.7526,5.0269,5.5010
3.0000,3.0529,3.2652,3.4354,3.7445,3.8943,4.2378,4.6049
3.0000,3.0870,3.1160,3.4028,3.8218,4.1074,4.2817,4.4414
3.0000,3.7260,4.4378,4.8914,6.1442,6.6109,7.1089,7.4231
3.0000,3.0000,3.2803,3.8021,3.8177,4.0924,4.1572,4.1934
3.0000,4.1535,5.2304,5.9787,6.8627,7.9415,8.5020,9.4348
3.0000,3.0944,3.2118,3.6543,4.1233,4.1233,4.3104,4.6648
3.0000,3.3200,3.3200,3.6236,3.9813,3.9813,4.2819,4.5227
3.0000,4.0105,5.5031,6.4863,7.4067,8.3783,9.2704,10.2414
3.0000,3.0122,3.2816,3.4309,3.4785,3.6350,4.0437,4.1512
3.0000,3.8619,5.0152,6.1258,7.3888,8.4115,9.2409,10.0081
3.0000,3.0397,3.0899,3.2911,3.6869,3.7380,3.7380,3.7790
3.0000,3.0083,3.6967,4.2881,4.9895,5.7086,6.1791,6.5186
3.0000,4.3852,5.3692,6.7584,7.8537,9.0156,10.0869,11.0193
3.0000,3.3464,3.7150,3.7150,3.9295,4.0753,4.3265,4.4581
3.0000,3.1892,3.8045,4.9472,5.5832,6.6045,7.4618,7.9021
3.0000,3.3001,3.5096,4.3880,5.0300,5.8175,6.5644,7.9446
3.0000,3.1440,3.1440,3.2576,3.4718,3.5980,3.6493,4.0035
3.0000,3.0399,3.0399,3.1281,3.1281,3.4797,3.6871,3.7933
3.0000,3.0000,3.3885,3.6264,3.8621,4.0426,4.2672,4.2793
3.0000,3.1894,3.5968,4.5923,5.3320,5.5015,6.6312,7.6711
3.0000,3.0308,3.1508,3.5747,3.9344,4.2599,4.4180,4.6419
3.0000,3.2091,3.4123,3.8735,4.2975,4.4345,4.6750,4.8441
3.0000,3.2230,3.3733,3.4660,3.8246,4.1750,4.3647,4.5066
3.0000,3.7874,4.8407,5.9215,6.5784,7.4666,8.2888,9.3195
3.0000,3.0000,3.2246,3.5166,3.9366,4.0925,4.4557,4.5478
3.0000,4.5011,5.5479,6.3900,6.9910,7.8162,8.8366,9.4964
3.0000,3.2054,3.2207,3.3548,3.5970,3.8517,4.1070,4.4059
3.0000,4.2753,5.1034,6.0372,6.7719,7.6342,8.5400,9.5330
3.0000,3.9100,4.9129,5.6038,6.5598,7.2841,7.9890,8.4656
3.0000,3.9120,4.7748,5.5471,6.7877,7.9373,8.7838,9.8670
3.0000,3.2728,3.6724,3.9450,4.3328,4.3989,4.6364,4.8472
3.0000,3.0000,3.2317,3.3590,3.3695,3.4590,3.4810,3.6749
3.0000,3.2040,3.3429,3.4152,3.4480,3.5560,3.7619,4.1393
3.0000,3.1147,3.1986,3.3195,3.4208,3.8208,3.9976,4.1355
3.0000,3.1873,3.4681,3.6035,3.7217,4.0863,4.2116,4.2383
3.0000,3.4237,3.5008,3.8323,3.8824,4.2370,4.5164,4.6958
3.0000,3.4160,3.5408,3.8279,4.1902,4.4836,4.5701,4.8638
3.0000,3.2861,3.5256,3.5680,3.6176,4.0020,4.2137,4.3958
3.0000,4.1100,5.3108,6.5141,7.6902,8.6603,9.5350,10.2911
3.0000,3.2737,3.3647,3.4785,3.5277,3.6291,3.7519,3.9147
3.0000,3.2915,3.5812,3.8401,4.0131,4.0131,4.0194,4.0194
3.0000,3.0000,3.2132,3.4332,3.7226,4.2978,4.6836,4.7805
3.0000,3.2844,3.3751,3.3751,3.4555,3.7694,3.8975,4.2810
3.0000,4.0808,5.1678,6.2428,7.1283,8.0684,8.9398,10.1787
3.0000,3.1897,3.3264,3.4235,3.4274,3.4274,3.7036,4.0964
3.0000,3.3443,3.3443,3.3443,3.4715,3.5597,3.8554,3.9972
3.0000,3.0694,3.3666,3.4836,3.4836,3.6062,3.8612,4.0837
3.0000,3.1877,3.3505,3.5740,3.8030,4.0339,4.0339,4.5592
3.0000,3.0679,3.3086,3.3807,3.7383,3.8103,3.8351,3.9140
3.0000,3.0759,3.6118,3.9400,4.4082,4.5522,4.7668,5.1689
3.0000,3.0692,3.1220,3.1850,3.4985,3.7017,3.9935,4.4181
3.0000,3.2384,3.3661,3.5775,3.7320,4.0167,4.2680,4.3755
3.0000,4.1400,5.2950,6.0873,7.0576,8.3360,9.4807,10.5017
3.0000,3.9582,5.2062,6.1593,7.2072,8.2215,9.3067,10.6742
3.0000,3.1225,3.3053,3.4605,3.5891,3.6951,3.9065,4.2107
3.0000,3.4548,3.9523,4.0313,4.0313,4.3366,4.5590,4.9037
3.0000,3.7232,4.3244,5.0961,6.1523,7.1183,7.7050,8.8596
3.0000,3.0000,3.3862,3.3990,3.4706,3.7684,4.0041,4.4590
3.0000,3.4067,3.6013,3.6013,3.9303,4.0116,4.0179,4.3927
3.0000,3.1888,3.5433,3.7203,3.8840,3.9102,4.0082,4.0353
3.0000,3.2017,3.4597,3.5961,3.7028,4.0710,4.1126,4.1584
3.0000,3.7679,4.5704,5.0301,5.4761,6.0249,6.4463,7.3533
3.0000,3.5796,4.2035,4.5170,4.9901,5.6386,6.2807,7.2683
3.0000,3.8199,4.4818,5.6176,5.9971,6.4420,6.9190,7.9171
3.0000,3.9942,5.0684,6.1511,6.9466,8.1033,9.3471,10.2718
3.0000,3.3476,3.6167,3.6167,3.6217,4.1494,4.5175,4.7319
3.0000,3.0493,3.2218,3.2314,3.2333,3.3836,3.6483,3.6640
3.0000,3.6742,4.4061,5.5859,6.3474,7.6301,8.7397,9.4465
3.0000,3.9025,4.9743,5.6390,6.6514,7.7315,8.6207,9.6220
3.0000,3.0521,3.0521,3.0521,3.4620,3.5790,3.8669,3.8669
3.0000,3.4706,3.7707,4.4039,5.3899,5.6032,6.0362,6.6016
3.0000,3.1141,3.1345,3.1345,3.1848,3.1848,3.4930,3.5918
3.0000,3.3253,3.8332,4.1218,4.4251,4.4251,4.4251,4.8016
3.0000,3.1664,3.1664,3.3947,3.4074,3.8503,4.0384,4.2231
3.0000,3.1562,3.3922,3.6008,3.9381,4.3761,4.5175,4.6367
3.0000,3.1219,3.4332,3.8380,4.1293,4.3536,4.4789,4.7793
3.0000,3.1078,3.6113,3.8564,4.0076,4.3950,4.3950,4.4241
3.0000,3.2178,3.5480,3.6637,4.0944,4.2805,4.2805,4.4398
3.0000,3.1082,3.2654,3.2654,3.5726,3.5910,3.6618,3.8416
3.0000,4.0516,4.6963,5.9785,6.8782,7.9027,9.0293,9.9658
3.0000,3.1432,3.4716,3.4716,3.6997,3.9200,4.0369,4.2433
3.0000,3.0551,3.5518,3.8401,4.1708,4.2674,4.4873,4.4873
3.0000,3.1348,3.1529,3.3687,3.5066,3.5748,3.8031,4.1434
3.0000,3.0926,3.2238,3.4915,3.4936,3.5423,3.9235,4.3907
3.0000,3.0663,3.1837,3.1837,3.2809,3.8913,4.2050,4.2399
3.0000,3.1655,3.2743,3.3163,3.6559,3.6559,3.6559,3.6559
3.0000,3.1357,3.2377,3.2377,3.5491,3.5491,3.6570,3.6570
3.0000,3.3507,3.5778,3.9046,3.9503,4.1461,4.4830,4.6597
3.0000,4.1143,5.1423,6.3920,7.3902,8.3144,9.5504,10.4080
3.0000,3.1302,3.4576,3.5267,3.9328,4.2636,4.2636,4.2636
3.0000,3.3241,3.5553,3.6989,4.0643,4.0887,4.2196,4.4015
3.0000,3.0000,3.1987,3.4261,3.4520,3.4520,3.6433,3.9608
3.0000,4.2247,4.8387,5.4463,6.4674,7.4735,8.2675,8.6698
3.0000,3.1653,3.3187,3.3268,3.5546,3.6798,3.9863,4.1344
3.0000,4.1584,5.3066,6.0939,7.0528,8.4075,9.3303,10.1555
3.0000,3.0705,3.3255,3.7461,3.7461,3.8130,3.8978,4.0585
3.0000,3.7953,4.9757,6.3881,7.4656,8.6053,9.2500,9.9940
