Cls,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8
2,3.0000,4.0532,5.1290,6.1220,7.3826,8.1273,9.1282,9.9813
2,3.0000,4.1027,5.1352,6.3965,7.6236,8.4423,9.4933,10.5590
2,3.0000,4.1093,4.9204,5.9674,6.8048,7.8407,8.7200,9.8033
2,3.0000,4.2236,5.4503,6.3661,7.4842,8.3430,9.0903,10.1790
2,3.0000,3.7892,4.6459,5.6315,6.1013,6.9122,7.7064,8.8125
2,3.0000,3.9696,4.8664,5.9022,6.7092,7.6829,9.0566,10.0423
2,3.0000,3.8606,4.7650,5.5777,6.1143,7.0925,8.1942,9.0134
2,3.0000,3.9406,4.9300,5.6808,6.8659,7.7800,8.2102,9.1895
2,3.0000,3.7128,4.7349,5.5807,6.6916,7.6371,8.5504,9.6663
2,3.0000,4.1109,5.3989,6.5015,7.7333,8.7538,9.5767,10.4183
2,3.0000,3.9943,5.1514,6.2181,7.2830,8.2978,9.4617,10.4307
2,3.0000,4.0584,5.1837,6.0156,6.9951,7.8314,8.5740,9.3874
2,3.0000,4.1024,5.2674,6.1610,6.5611,8.0303,8.8501,9.8038
2,3.0000,3.9544,4.8722,6.0964,6.7110,7.5592,8.4553,9.8546
2,3.0000,3.7144,4.5617,5.7047,6.8054,7.8023,8.7097,9.8387
2,3.0000,3.8721,4.7782,5.5469,6.6615,7.6383,8.5501,9.1065
2,3.0000,4.1964,5.2593,6.4840,7.0206,7.7863,8.7948,9.7516
2,3.0000,4.1840,4.9874,6.0611,7.1251,7.9015,8.9315,9.9010
2,3.0000,3.9674,4.7471,5.9089,6.8793,7.9829,9.2737,10.4969
2,3.0000,3.9413,5.2820,6.5349,7.6535,8.6571,9.4798,10.8274
2,3.0000,4.0971,5.0699,5.8832,7.0029,8.0860,8.6919,9.5895
2,3.0000,3.9509,5.2769,6.2749,7.4531,8.4147,9.0799,10.2073
2,3.0000,3.6964,4.8082,5.3049,6.5101,7.5931,8.8055,10.0256
2,3.0000,3.9945,4.9317,6.2218,7.2746,8.3533,9.0226,9.8542
2,3.0000,4.2579,5.0189,6.2461,7.5502,8.1186,9.2876,10.2028
2,3.0000,4.0450,5.2893,6.0965,7.2765,8.3177,9.8514,11.2310
2,3.0000,4.0988,4.8812,5.9491,7.2014,8.2310,9.4734,10.5496
2,3.0000,3.9480,5.0471,6.1201,7.4051,8.5487,9.2935,10.3064
2,3.0000,4.0756,5.2343,6.4359,7.5404,8.0851,9.2137,10.6253
2,3.0000,4.0499,5.3599,6.5639,7.5391,8.7178,9.8162,10.8728
2,3.0000,3.9160,4.6234,5.7806,6.5094,7.5142,8.4124,9.5325
2,3.0000,4.2099,4.7077,5.6886,6.4879,7.4105,8.2142,9.2708
2,3.0000,3.6527,4.8157,5.7673,6.7221,8.0882,9.0673,10.2361
2,3.0000,4.0963,4.9203,6.5864,7.4556,8.8621,10.0937,10.9253
2,3.0000,4.0074,5.0269,5.8050,6.8218,7.8076,8.5095,9.3510
2,3.0000,3.7896,4.8797,5.8909,7.2329,8.1258,8.9591,9.8043
2,3.0000,4.0830,4.7595,5.9879,6.9662,7.3387,8.5133,9.9863
2,3.0000,4.0183,5.1012,5.7597,6.6100,7.7960,8.7116,9.7093
2,3.0000,4.0642,5.1146,5.8952,6.7981,7.4778,8.6475,9.3588
2,3.0000,3.9926,5.1447,6.1969,7.3410,8.4125,9.5490,10.7568
2,3.0000,4.0255,5.2061,6.2694,7.4540,8.5266,10.0434,10.7557
2,3.0000,4.1251,5.1966,6.1454,7.2928,8.4397,9.5667,10.3582
2,3.0000,3.9343,4.7776,5.5742,6.5675,7.3448,8.6677,9.5208
2,3.0000,3.6333,4.8184,5.7790,6.7465,7.8414,8.9210,10.1994
2,3.0000,4.0592,5.0226,6.4099,7.0761,8.2066,8.9942,10.2038
2,3.0000,3.8986,5.1506,5.9902,7.0876,8.0932,9.0797,10.3409
2,3.0000,4.0772,5.0924,6.0487,6.8304,7.9593,8.8472,9.8888
2,3.0000,3.8014,4.9181,5.9590,6.7980,8.0891,9.2603,10.2438
2,3.0000,3.8612,4.9943,5.8361,6.6657,7.3667,8.3210,9.3093
2,3.0000,4.0361,4.7062,5.9489,6.8759,7.8125,8.5688,9.6355
2,3.0000,3.7991,4.7624,5.5085,6.2444,7.1781,8.2645,9.0187
2,3.0000,3.8967,4.8737,5.8139,6.7188,7.5934,8.6087,9.7476
2,3.0000,4.0217,4.8306,5.6342,6.2400,7.2399,8.0796,9.2575
2,3.0000,3.8233,4.4532,5.4666,6.2613,7.6446,8.6128,9.4678
2,3.0000,3.9608,5.2065,6.2989,7.1214,8.4819,9.0532,10.0970
2,3.0000,4.2506,5.4250,6.4477,7.3786,8.2575,9.1964,9.8557
2,3.0000,4.1682,5.1530,6.4170,7.3605,8.0102,9.0935,10.3624
2,3.0000,4.0218,4.5815,5.6997,6.5326,7.5960,8.6145,9.9783
2,3.0000,3.9080,4.6302,5.6623,6.9703,8.2198,9.0981,9.9636
2,3.0000,3.9038,5.1069,5.9932,6.4894,7.4480,8.3898,9.0488
2,3.0000,3.8590,4.7951,5.8408,6.7609,8.1003,9.0044,10.2186
2,3.0000,4.2804,5.1333,6.2411,6.9925,7.7234,8.7636,9.4653
2,3.0000,4.2800,4.7791,5.6653,6.8678,7.7261,8.8389,9.4962
2,3.0000,4.1571,5.0687,6.0010,7.0512,8.1701,9.3910,9.8837
2,3.0000,4.0194,5.4741,6.3442,7.3384,8.2637,9.2057,10.0732
2,3.0000,4.1106,5.3569,5.9281,7.3840,8.2691,9.2605,10.2851
2,3.0000,3.9268,5.0161,5.8346,6.8801,7.9564,8.7535,9.9592
2,3.0000,3.6919,4.5671,5.3712,6.7093,7.8330,8.9261,10.0368
2,3.0000,3.8181,4.7390,5.6855,6.2621,7.3512,7.9355,9.0581
2,3.0000,4.0576,5.3524,6.6037,7.5394,8.7906,9.8553,10.6205
2,3.0000,3.9728,4.9095,5.9149,6.6413,7.7150,8.3774,9.1449
2,3.0000,4.2111,5.1288,6.4549,7.3994,8.1214,9.4093,10.5583
2,3.0000,3.9142,5.1261,6.2114,7.0456,7.9978,8.7328,10.0966
2,3.0000,4.1549,5.3102,6.0959,7.1600,8.0508,8.8876,9.9303
2,3.0000,3.8797,5.1393,6.0199,7.0637,8.0476,8.8662,9.7320
2,3.0000,4.2910,5.6630,6.6610,7.8943,8.9926,10.1189,10.7586
2,3.0000,4.0886,5.3516,6.4359,7.6471,8.6585,9.5229,10.5414
2,3.0000,4.0284,4.9917,6.0207,6.7974,7.9743,9.1987,10.5358
2,3.0000,4.1473,5.0584,6.1470,7.0050,8.0390,8.9239,9.8382
2,3.0000,3.6124,4.8522,5.9613,6.9555,7.5268,8.3056,9.3000
2,3.0000,3.4465,4.6761,6.0492,6.8117,7.7098,8.7017,9.9504
2,3.0000,3.7844,4.7149,5.5626,6.3603,7.2728,8.3982,9.4632
2,3.0000,3.9920,5.0288,5.9890,6.8726,8.0416,9.0822,10.3166
2,3.0000,4.1834,4.9411,5.6842,6.7427,7.9261,9.1216,10.1863
2,3.0000,4.2241,5.1301,6.2776,7.4015,8.0833,9.0121,10.0937
2,3.0000,3.9278,4.6986,5.6778,6.4872,7.5469,8.6211,9.6286
2,3.0000,4.2035,5.4110,6.4778,7.4431,8.0688,8.8440,10.0037
2,3.0000,3.9285,4.9010,5.9046,6.6969,7.7832,8.7056,9.3300
2,3.0000,3.9243,5.1166,6.2421,7.0906,8.1528,9.2572,10.3268
2,3.0000,3.9759,5.1511,6.1852,7.0618,8.1295,9.0000,9.7055
2,3.0000,4.0191,5.1711,6.1755,7.0276,8.3517,9.6173,10.5295
2,3.0000,4.0445,4.9894,5.8753,7.0403,8.1101,9.2768,10.3705
2,3.0000,3.8321,5.0467,6.0862,6.9362,7.9494,8.9390,9.7917
2,3.0000,4.5526,5.2869,5.7773,6.8065,7.4782,8.2245,9.2865
2,3.0000,4.2358,4.7890,6.0684,7.2389,8.3360,9.0830,10.3711
2,3.0000,3.6635,4.7861,6.0023,7.0147,7.5593,8.6281,9.8182
2,3.0000,4.1201,4.9707,6.1547,7.0888,7.8695,9.1394,10.2090
2,3.0000,3.6509,4.3842,5.0823,6.1291,6.4306,7.6717,8.8691
2,3.0000,3.9693,5.0827,5.9210,6.7087,7.7486,8.7336,9.5659
2,3.0000,4.0921,5.1077,6.0566,6.9695,8.3204,9.1019,10.2735
2,3.0000,4.0611,5.2334,6.6394,7.8868,8.4866,9.7569,10.5667
2,3.0000,3.8482,4.8371,5.6227,6.6979,7.7978,8.8076,9.9867
2,3.0000,4.1506,4.9084,6.3285,7.1314,7.9210,9.4343,10.5366
2,3.0000,4.4176,5.5588,6.7135,7.4837,8.3093,9.3599,10.1616
2,3.0000,3.9426,4.8802,6.0681,7.2326,8.1537,9.1231,10.1099
2,3.0000,4.0706,5.3666,6.6305,7.3412,8.1506,9.2746,10.3789
2,3.0000,4.2989,5.2591,6.4076,7.3058,8.0704,9.1881,10.0924
2,3.0000,3.7844,4.8304,6.0013,7.2418,8.1833,9.6078,10.5638
2,3.0000,3.9351,4.9778,5.9242,7.1550,8.2156,9.3956,10.2446
2,3.0000,4.2755,5.5259,6.7482,7.7921,8.5942,9.5373,10.6222
2,3.0000,3.9182,5.5317,6.3950,7.2809,8.1600,9.3505,10.1614
2,3.0000,3.7627,4.9031,5.5107,6.4250,7.5530,8.8315,9.4400
2,3.0000,3.7379,4.8110,5.8220,6.9471,7.7162,8.9475,9.8528
2,3.0000,4.2836,5.5183,6.6531,8.1131,9.2126,10.0125,10.8308
2,3.0000,3.5952,4.4156,5.0808,6.0859,7.0505,8.2024,9.0040
2,3.0000,3.9323,5.2625,6.2341,7.2804,8.0540,8.9363,9.7677
2,3.0000,4.2058,5.4588,6.3060,7.0505,8.4646,9.1763,10.0434
2,3.0000,3.8160,4.7808,5.5829,6.5612,7.6139,8.8009,9.7753
2,3.0000,4.2519,5.3272,6.3973,7.3911,8.3126,9.0331,9.7362
2,3.0000,3.9419,5.1584,5.9830,7.0159,7.9229,9.0370,10.0156
2,3.0000,4.0800,5.3050,6.2440,7.0864,8.0897,9.3309,10.4467
2,3.0000,4.1348,5.0978,5.9728,6.9033,8.1944,9.5357,10.5513
2,3.0000,3.9109,4.8486,5.9464,7.1300,8.3557,9.0289,9.7936
2,3.0000,3.8291,4.5687,5.4892,6.5656,7.3010,8.5027,9.7256
2,3.0000,4.2235,5.2445,6.5081,7.4640,8.6098,9.8234,10.6801
2,3.0000,4.0064,5.0478,6.3705,7.2297,7.8484,9.0661,10.0128
2,3.0000,4.2095,5.3546,6.4383,7.4149,8.5791,9.8267,11.0207
2,3.0000,3.8253,4.7447,5.6477,6.7015,7.7282,8.4942,9.6751
2,3.0000,4.1023,4.8028,5.8408,6.4999,7.9509,8.8861,9.5637
2,3.0000,3.9240,4.8125,5.3802,6.3383,7.3272,8.3141,9.3594
2,3.0000,4.3007,5.2041,6.4379,6.8676,7.6411,8.5461,9.6978
2,3.0000,3.8591,4.5778,5.5659,6.4527,7.4669,8.4580,9.4819
2,3.0000,4.0259,5.2464,6.2853,7.3900,8.1699,9.0660,10.0074
2,3.0000,3.8445,4.5151,5.2051,6.2056,6.7130,7.7939,9.1020
2,3.0000,4.1261,4.9215,6.1598,7.1202,7.9847,8.9889,9.7699
2,3.0000,4.4618,5.4888,6.1948,7.2534,8.2189,9.3509,9.9338
2,3.0000,3.7715,4.3756,5.8918,7.0198,7.9659,8.7680,9.6889
2,3.0000,3.8014,5.0375,5.7027,6.7304,7.4438,8.7753,9.9581
2,3.0000,3.9910,4.9394,5.8894,7.0576,8.3076,9.5132,10.8137
2,3.0000,3.6925,4.2920,5.5072,6.4199,7.2966,8.5677,9.7569
2,3.0000,4.3681,5.3745,6.5664,7.6361,8.5920,9.2153,10.4785
2,3.0000,4.0622,4.8919,6.0038,7.0485,7.9441,8.9870,9.8651
2,3.0000,4.1111,4.6101,5.9054,6.6791,7.6410,8.8159,9.5608
2,3.0000,3.7163,5.0351,5.7418,6.9701,7.6249,8.8435,9.8748
2,3.0000,4.0556,5.4708,6.2781,6.8935,8.1630,9.1354,10.1573
2,3.0000,3.9326,4.8814,5.8066,6.6520,7.6287,8.7557,9.7024
2,3.0000,3.9994,4.8940,5.6327,6.6030,7.7848,8.6748,10.0683
2,3.0000,4.1698,5.2922,6.2709,6.9241,8.2383,9.1573,10.1466
2,3.0000,4.1591,5.4427,6.5604,7.6624,8.3898,9.3882,10.1522
2,3.0000,3.8285,4.6166,5.7445,6.6231,7.7144,8.8108,9.7600
2,3.0000,4.2836,5.6758,6.4445,7.4767,8.4659,9.6466,10.4642
2,3.0000,3.8990,4.8189,5.6644,6.9443,8.0284,9.2680,10.9033
2,3.0000,4.0474,5.1360,6.0667,7.2820,7.8505,9.3453,10.1873
2,3.0000,3.8585,4.3965,5.3316,6.6530,7.4106,8.4367,9.4238
2,3.0000,4.0868,5.1126,6.3205,7.3389,8.2821,9.0820,9.7075
2,3.0000,4.1617,5.4014,6.5116,7.5238,8.3230,9.3111,10.3103
2,3.0000,3.6668,4.4225,5.2168,6.4627,7.4301,8.4927,9.6540
2,3.0000,4.3490,5.2760,6.3272,7.1694,8.2828,9.3205,10.1897
2,3.0000,3.7510,4.6200,5.4255,6.3295,7.5417,8.5724,9.6007
2,3.0000,3.9474,4.9329,5.6053,6.7159,7.4533,8.3578,9.0476
2,3.0000,4.1281,4.8913,6.3838,7.6417,8.8938,10.1433,10.9311
2,3.0000,4.1571,5.2603,6.4058,7.3390,8.1706,9.3769,10.4471
2,3.0000,3.6725,4.5345,5.9995,7.4090,8.4126,9.3508,10.7201
2,3.0000,4.0114,4.7573,5.9818,6.7751,8.0985,9.0048,9.9889
2,3.0000,3.8413,4.5519,5.6358,6.4944,7.3990,8.3143,9.2861
2,3.0000,4.1615,4.8316,5.7338,6.5816,7.5467,8.6909,9.4815
2,3.0000,3.6980,4.6359,5.5937,6.7010,7.4674,8.1855,9.0071
2,3.0000,4.3361,5.4550,6.4831,7.3540,8.5318,9.2341,10.2444
2,3.0000,4.1525,5.0092,6.1258,7.3788,8.4975,9.4694,10.4516
2,3.0000,4.3945,5.4857,6.1732,7.2498,8.3035,9.0121,10.1638
2,3.0000,4.1485,4.8155,5.9995,6.6646,7.8166,8.8173,9.2963
2,3.0000,3.8288,4.8695,5.5482,6.6095,7.8038,8.5827,9.8179
2,3.0000,3.9284,4.8116,5.8421,6.6646,7.9449,9.0331,9.7461
2,3.0000,4.1148,5.1674,5.9574,6.7569,8.0027,9.0183,9.9944
2,3.0000,4.1698,5.2448,6.1588,7.4889,8.3670,9.4006,10.1154
2,3.0000,4.1085,5.0931,6.4766,7.8269,8.5863,9.3073,10.4069
2,3.0000,3.8430,4.6643,5.6267,6.7034,7.6850,8.7507,9.5512
2,3.0000,3.8286,4.9317,5.8369,6.8582,7.7613,8.8013,9.8837
2,3.0000,4.1448,5.1255,5.9672,6.9343,7.4918,8.5445,9.3419
2,3.0000,3.9529,4.7850,5.5002,6.3190,7.1634,8.2676,9.2805
2,3.0000,3.6544,4.6805,5.9511,7.1525,8.2594,9.0653,10.5610
2,3.0000,4.0688,4.9958,6.0418,6.9779,8.1132,9.0171,10.0894
2,3.0000,4.1117,4.7739,6.0881,7.0647,7.7374,8.7741,9.6213
2,3.0000,4.1415,5.3190,6.6195,7.6427,8.6856,9.4629,10.5563
2,3.0000,3.7536,4.6406,5.5978,6.6614,7.2977,8.0395,8.9155
2,3.0000,4.1112,5.3236,6.2520,7.6795,8.8098,10.0000,11.1405
2,3.0000,4.0467,5.1436,6.1677,7.6058,8.6465,9.9163,10.8445
2,3.0000,4.1721,4.9260,5.7319,6.5217,7.3444,8.3400,9.2880
2,3.0000,4.2282,5.2327,6.3383,7.0346,8.0451,9.2203,10.0417
2,3.0000,3.5288,4.4676,5.7147,6.5457,7.4125,8.2792,9.2190
2,3.0000,3.8258,4.9555,5.8448,6.5674,7.4642,8.5374,9.5675
2,3.0000,3.8002,4.9612,5.7402,6.5377,7.6264,8.9450,10.1465
2,3.0000,3.8923,4.7873,5.4655,6.7268,7.9227,9.1434,10.0887
2,3.0000,3.7601,4.7119,5.5350,6.8059,7.8021,8.7163,9.8717
2,3.0000,4.0097,4.8232,5.6761,6.5593,7.5540,8.4293,9.4040
2,3.0000,4.0518,4.7728,5.6499,6.2239,7.2981,8.3643,9.6808
2,3.0000,4.1936,5.1810,6.1995,7.1535,8.2527,9.6141,10.7013
2,3.0000,4.0054,5.2071,6.4256,7.4744,8.3926,9.8722,10.8859
2,3.0000,3.9415,4.7107,5.7704,6.7827,7.8375,8.4448,9.3901
2,3.0000,4.0322,5.1346,6.1068,7.0499,8.2764,9.4285,10.6366
2,3.0000,3.8399,4.8415,5.5041,6.2995,7.4588,8.0471,9.2126
2,3.0000,4.6092,5.6062,6.2807,7.2194,8.4459,9.4264,10.5132
2,3.0000,3.9337,5.0245,5.8065,6.8144,8.0688,9.1686,10.5922
2,3.0000,3.8725,4.9179,5.9616,6.6721,7.9887,9.2237,10.1926
2,3.0000,3.8068,5.2024,6.3201,7.4944,8.3565,9.3831,9.8381
2,3.0000,3.9492,4.6107,5.9991,7.1560,7.8177,8.8960,9.9227
2,3.0000,4.0789,5.1032,6.4976,7.3501,8.1325,8.9413,10.1023
2,3.0000,3.5937,4.5228,5.8455,7.0959,8.1962,9.4661,10.1674
2,3.0000,3.6877,4.5785,5.5565,6.5914,7.9578,8.7212,9.6519
2,3.0000,3.8077,4.7281,5.5975,6.5581,7.7116,8.8172,9.9646
2,3.0000,4.0071,4.9312,6.1070,7.0077,8.3319,9.3644,10.4774
2,3.0000,3.8714,4.6353,5.5571,6.7158,8.0933,9.1692,10.1742
2,3.0000,4.5230,5.6481,6.8573,7.6078,8.5534,9.5547,10.3717
2,3.0000,3.9385,4.7230,5.7992,6.8305,8.0456,8.8919,10.0225
2,3.0000,3.8141,4.6670,5.6355,6.2581,7.2979,7.9890,8.6299
2,3.0000,3.8586,5.0380,6.0166,7.3193,8.3161,9.1820,10.3384
2,3.0000,3.8203,5.0008,5.8624,7.0267,7.9201,8.4236,9.4346
2,3.0000,4.0130,5.0528,6.3586,7.5653,8.3313,9.6872,10.5249
2,3.0000,4.2322,5.1248,5.9787,7.1711,8.2045,9.2355,10.0485
2,3.0000,3.8471,4.6301,5.5011,6.5047,7.9913,9.4349,10.6656
2,3.0000,3.8944,4.9370,5.7796,6.8000,7.5060,8.2124,9.2955
2,3.0000,3.9183,5.0873,6.0504,7.2081,8.3285,9.4786,10.1986
2,3.0000,3.9508,5.2685,6.3562,7.0379,7.9222,8.7103,9.4239
2,3.0000,3.9611,5.1294,6.0413,6.9312,8.2242,9.4064,10.1941
2,3.0000,4.0502,4.8247,5.9637,7.0751,7.8597,9.0758,10.2357
2,3.0000,4.0391,4.8869,6.3171,7.4224,8.4627,9.6270,10.6130
2,3.0000,4.0259,5.0698,5.8132,7.0690,8.1316,9.2936,10.2541
2,3.0000,4.0892,5.3937,6.3826,7.4674,8.3936,9.6021,10.3083
2,3.0000,4.1897,5.1363,6.6009,7.6172,8.2030,8.9825,9.8908
2,3.0000,4.5011,5.5479,6.3900,6.9910,7.8162,8.8366,9.4964
2,3.0000,3.9832,4.9182,6.0849,7.0849,8.1209,9.1990,10.2133
2,3.0000,3.7892,4.7075,5.5313,6.6338,7.7069,8.7501,9.5840
2,3.0000,3.8364,4.8477,5.8268,7.0867,7.7586,9.0251,10.2219
2,3.0000,3.8994,4.8925,6.1770,7.3945,8.4989,9.7990,10.8975
2,3.0000,3.9718,4.9338,6.3118,7.1643,8.5263,9.8158,10.6278
2,3.0000,3.8239,5.0194,6.2682,7.2019,8.4057,9.5399,10.5577
2,3.0000,4.1550,5.1442,6.3143,7.2212,8.0172,8.9841,9.9635
2,3.0000,3.7778,5.0436,6.0380,6.9981,7.6268,8.5948,9.6977
2,3.0000,4.1312,5.1510,5.9128,6.9645,7.9034,9.0430,10.2417
2,3.0000,3.9323,4.7988,5.7416,6.6319,7.5919,8.9482,10.1193
2,3.0000,3.9745,4.6388,5.4109,6.4518,7.0392,7.8998,8.7429
2,3.0000,3.9229,4.8120,6.0577,6.7356,7.9806,8.9453,9.9912
2,3.0000,3.5962,4.6820,5.8543,6.8592,7.4078,8.2654,9.2270
2,3.0000,4.3964,5.2213,6.5234,7.8881,9.0970,10.2328,11.1545
2,3.0000,4.0483,5.2690,6.1703,6.6657,8.3219,9.1168,10.1083
2,3.0000,4.1456,4.8772,5.5108,6.4898,7.3968,8.2973,9.6510
2,3.0000,3.9879,4.9795,5.9734,7.1341,7.8656,9.1665,9.8580
2,3.0000,4.1355,5.1910,6.0789,7.2054,8.0235,8.9301,10.2490
2,3.0000,3.6306,4.7354,5.5786,6.7134,7.7066,8.9133,9.5988
2,3.0000,4.1681,5.2661,6.1345,7.3973,8.7247,9.6072,10.8367
2,3.0000,3.9932,4.7106,5.6638,6.5151,7.5057,8.8519,9.7600
2,3.0000,4.0015,5.0364,6.3668,7.2974,8.5928,9.8034,10.8199
2,3.0000,3.5919,4.4209,5.2414,6.2503,7.3456,8.1262,8.6360
2,3.0000,3.9069,5.1453,6.2095,7.3853,8.3976,9.1004,10.1120
2,3.0000,3.9582,4.7359,5.7490,6.8328,8.1707,9.1392,9.8958
2,3.0000,4.1025,5.0065,5.9780,7.1608,8.3135,9.3615,10.5627
2,3.0000,3.7124,4.5270,5.6874,6.4287,7.0543,8.0701,8.9137
2,3.0000,3.8784,5.0276,6.3199,7.2299,8.5516,9.6736,10.4833
2,3.0000,4.0113,4.7407,5.7555,6.7936,7.8227,8.1875,9.0214
2,3.0000,3.7557,4.7454,5.7861,6.8445,7.7024,8.8062,9.5302
2,3.0000,4.0808,5.1678,6.2428,7.1283,8.0684,8.9398,10.1787
2,3.0000,4.3628,5.1969,6.1041,7.2503,8.3630,9.3278,10.3067
2,3.0000,3.9404,5.3456,6.6562,7.4499,8.2479,9.3613,10.1330
2,3.0000,4.0571,5.1965,6.4417,7.4702,8.3812,9.3180,10.4041
2,3.0000,3.9900,4.9574,5.7889,6.7585,7.8704,8.8867,9.9779
2,3.0000,3.9610,4.9690,5.7885,6.8929,7.9509,9.2298,10.0076
2,3.0000,4.1810,5.1706,5.8388,7.0982,8.5359,9.3596,10.2268
2,3.0000,3.8756,4.8862,5.8122,6.7298,7.7351,8.9368,10.2414
2,3.0000,4.0188,5.1230,6.0030,7.1803,8.0076,9.0835,9.8347
2,3.0000,4.0504,4.8800,5.6295,6.6740,7.3136,8.4515,9.1566
2,3.0000,4.0619,5.1232,6.1703,7.0600,8.5431,9.4647,10.4537
2,3.0000,3.9285,4.7912,5.6136,6.7145,7.6674,8.5735,9.6940
2,3.0000,3.9460,5.1063,6.0831,7.5364,8.5554,9.4089,10.2267
2,3.0000,3.5330,4.7104,5.6605,6.6557,7.8733,9.0702,9.8807
2,3.0000,3.9951,4.8691,5.9776,6.9254,7.6128,8.2827,9.2805
2,3.0000,3.6946,4.8798,6.2536,7.2761,8.1311,9.2760,10.1078
2,3.0000,4.0102,5.1353,5.8495,6.6909,7.8885,9.4222,10.3320
2,3.0000,3.8367,4.7529,5.9285,6.8262,7.6907,8.6158,9.2854
2,3.0000,3.9958,5.1102,6.5328,7.6867,8.6026,9.5438,10.6608
2,3.0000,4.1270,4.9387,5.9593,6.8262,7.8607,9.2113,10.2159
2,3.0000,4.1415,4.9317,6.0368,7.3348,8.1743,9.1414,10.1569
2,3.0000,4.1535,5.2304,5.9787,6.8627,7.9415,8.5020,9.4348
2,3.0000,3.6965,4.4931,5.6517,6.5975,7.3683,7.9192,9.1674
2,3.0000,4.0183,5.0473,6.1405,7.4322,8.3411,9.4043,10.4145
2,3.0000,3.9930,5.0177,5.8192,6.9421,7.9040,8.9643,10.0858
2,3.0000,4.0000,5.1020,6.0906,7.2102,8.7259,9.6242,10.7226
2,3.0000,3.9443,5.1617,6.2231,7.2770,8.5196,9.7320,11.0034
2,3.0000,4.0215,5.2402,6.1922,7.3492,8.0650,8.8564,9.6682
2,3.0000,3.8481,4.4337,5.9007,7.0232,8.4014,9.2498,10.4408
2,3.0000,4.0453,4.9836,5.9409,7.3326,8.4663,9.4159,10.3432
2,3.0000,4.4124,5.6258,6.5699,7.8253,8.8615,9.7510,11.0797
2,3.0000,3.8821,4.7934,5.7361,6.5873,7.7432,8.5684,9.4258
2,3.0000,3.8606,5.1724,6.0157,7.0327,8.1828,8.8483,10.2355
2,3.0000,4.1577,4.9040,5.8951,6.7443,7.7500,8.8503,9.7659
2,3.0000,3.7644,4.6091,5.5921,6.9654,8.0051,9.2246,10.3735
2,3.0000,4.0830,5.1679,6.0391,7.1298,7.9856,9.0039,9.7536
2,3.0000,3.7232,4.6713,5.6000,7.0294,8.0925,8.7510,9.9852
2,3.0000,4.1674,5.0920,6.2276,7.0619,7.9963,9.0117,9.9443
2,3.0000,3.6460,4.7271,5.4214,6.2129,7.2589,8.5272,9.7198
2,3.0000,4.7551,5.6615,6.7983,8.0620,9.2895,9.8888,10.8739
2,3.0000,4.1111,4.9649,5.9827,6.7495,7.8733,9.1728,9.9690
2,3.0000,3.6519,4.3775,5.3227,6.6629,7.7034,8.2987,8.8095
2,3.0000,4.2490,5.1195,6.0651,6.9774,8.2109,8.8477,9.8851
2,3.0000,3.9641,4.8563,5.5415,6.5281,7.5218,8.2817,9.4938
2,3.0000,4.2143,5.4387,6.4676,7.6184,8.3690,9.5591,10.5447
2,3.0000,3.7331,4.2288,4.8955,6.1725,7.1953,8.4110,9.2472
2,3.0000,3.7531,4.4386,5.5403,6.4436,7.2892,8.7044,9.4715
2,3.0000,3.9814,5.2842,6.4689,7.1116,7.7057,8.9517,9.9277
2,3.0000,4.1400,5.2950,6.0873,7.0576,8.3360,9.4807,10.5017
2,3.0000,3.9630,5.1219,6.1535,7.2432,8.1225,9.0871,10.5243
2,3.0000,4.1338,5.2986,6.3102,7.3546,8.3125,9.2771,9.7060
2,3.0000,3.9687,5.0117,5.7297,6.6644,7.8913,9.0936,10.0877
2,3.0000,3.5798,4.6047,5.5868,6.5180,7.5226,8.2827,9.4159
2,3.0000,4.0117,5.2961,6.4947,7.2589,8.3203,9.5165,10.6131
2,3.0000,3.9674,5.1402,6.1821,7.2975,8.2457,9.1990,10.0492
2,3.0000,4.2805,5.4440,6.4177,7.4582,8.5133,9.5438,10.3385
2,3.0000,3.8131,4.6753,5.8815,6.9151,7.9999,8.5196,9.5350
2,3.0000,4.2050,5.3148,6.4049,7.4476,8.5331,9.7055,10.6444
2,3.0000,4.1353,5.5910,6.7338,7.8436,8.6816,9.7144,10.6171
2,3.0000,3.9382,4.8412,5.9029,7.5852,8.2338,9.6654,10.3583
2,3.0000,4.1992,5.0816,5.9923,7.2593,8.2899,9.4610,10.4002
2,3.0000,4.2381,5.5107,6.5908,7.5904,8.6670,9.7952,10.6929
2,3.0000,4.1534,5.3225,6.0484,7.1926,7.8649,9.0021,10.2182
2,3.0000,4.1757,5.1738,6.3216,7.3133,8.6918,9.9262,10.5738
2,3.0000,4.0751,4.9918,5.9370,6.9584,7.8185,8.9158,9.7424
2,3.0000,3.9995,4.7803,6.1178,6.9547,8.0760,8.8865,9.5675
2,3.0000,4.0302,5.0809,5.6922,6.8984,7.6783,8.7527,9.6286
2,3.0000,3.9980,5.4450,6.3329,7.1077,8.2811,9.2418,10.0956
2,3.0000,3.7826,4.6334,5.6495,6.6724,7.5309,8.9204,10.3249
2,3.0000,3.9353,5.0327,6.0691,6.9420,7.9731,9.1473,9.8297
2,3.0000,3.7821,4.8500,5.9985,6.8108,7.6973,8.9494,10.0442
2,3.0000,4.1070,5.1722,6.0691,7.3274,7.8419,8.5682,9.6981
